protect	01130619;01132136
overprotect	01131325;02556213
look out	01131490;02156396
guard	01131763;01132302;02461453;02605875
ward	01131763
ward off	01132017;02458770
shield	01132595;02153034
wall	01133033
palisade	01133033
fence in	01133033;01591055
stockade	01133356
circumvallate	01133484
repulse	01133623;01508789;01812736
fight off	01133623
drive back	01133623
arrest	01133899;01217701;01508590;01863572
contain	01133899;02516039;02635616;02706727;02707070;02753162
bomb	01134328;02529187
carpet bomb	01134781
bomb out	01134967
dive-bomb	01135093
glide-bomb	01135223
skip-bomb	01135306
atom-bomb	01135406
hydrogen-bomb	01135522
pattern-bomb	01135620
letter bomb	01135914
firebomb	01136093
loose off	01136801
let fly	01136801
let drive	01136801
cannon	01136948;01150453
misfire	01137079
trigger	01137797;01647199
sharpshoot	01137927
open fire	01138209
strafe	01138568
cannonade	01138907
gun	01139040
machine gun	01139261
gun down	01139390
kneecap	01139841
fusillade	01140008
defuse	01140122
torpedo	01140409
safeguard	01140528;02030173
ambush	01140630;01144629
bushwhack	01140630;02057647;02621933
waylay	01140630
lurk	01140630;02645159;02646137
ambuscade	01140630
lie in wait	01140630
gamble	01140949;02550045
dice	01141159;01259431
shoot craps	01141248
bet on	01141530
gage	01141530
stake	01141530;01574834;01594397;01594861;02550969
game	01141530
punt	01141530;01374854;01375073
ante	01141806
underplay	01141922;01755197
parlay	01142049
double up	01142049;02067237;02300678
bird	01142291
birdwatch	01142291
seine	01142610
harpoon	01142941
fish	01143220;01322006
brail	01143839;01217491
fly-fish	01143930
flyfish	01143930
whale	01144364
shrimp	01144496
still-hunt	01144629
turtle	01144789;01897306
rabbit	01145227
fowl	01145365;01148410
whelk	01145613
net fish	01145876
shark	01146080;02579088
trawl	01146179
hunt	01146304;01147123;01319061;01882369;02007615;02037992;02060615
hunt down	01146304
track down	01146304
course	01147339;02070867;02071468
foxhunt	01147490
jacklight	01147831
jack	01147831;01222108
still-fish	01147934
falcon	01148232
strive	01148517;02536865
extend oneself	01148756
kill oneself	01148848
overexert oneself	01148848
bowl	01148973;01619642;01891317
skittle	01149163
golf	01149259
deflect	01149526;01795785;02037650;02038145;02458770
shuttlecock	01149898
rule in	01150028
double-team	01150926
root for	01151176
side	01151427
champion	01151604
deploy	01151793;01382265
tackle	01152630;01494354;02575545
weight-lift	01152836
weightlift	01152836
target	01153025
take aim	01153576
undershoot	01154998;01984490
range in	01155473
home in	01155473
retaliate	01155631;01155952
strike back	01155631
revenge	01155952
avenge	01155952
pay back	01156413;02349377
pay off	01156413;02258264;02261661;02289648;02296965;02357015
croquet	01157135;01603794
mothproof	01157291
outplay	01157423
overtake	01157556;01813288;02053645
catch up with	01157556;02526396
fort	01157887;01609126;02027838
drop one's serve	01159172
eat up	01159815;01199335;01585330
use up	01159815;02272834
deplete	01159815
run through	01159815;01164263
squander	01160479;02273196
ware	01160479
spare	01160800;02350643;02470006;02570589
use	01160888;01161188;01167359;02375130;02567247;02606487
expend	01160888;02271905
utilise	01161188
employ	01161188;02414542
pull out all the stops	01162509
repose	01162961;01500805;01547474;01550172;01550854;02670742
ply	01163122;01185006;01227217;01294420;01868024;02601380
misapply	01163606
avail	01163877;01196102;02554745
overuse	01164011
overdrive	01164011;02413660
take in vain	01164146
work through	01164263
go through	01164263;01199565;02114674
cannibalize	01164459;01164607
cannibalise	01164459;01164607
recycle	01164741;02056801
reprocess	01164741
reuse	01164741
exploit	01165070;01166589;02414278
make hay	01165513
quarry	01166163
strip mine	01166397
surface mine	01166397
surface-mine	01166397
overexploit	01166884
addict	01167606
overstrain	01168214
overextend	01168214
exert	01168409;02209346;02376902
task	01168553;02397742
victual	01169522;02286330;02337995
eat in	01169871
dine in	01169871
eat out	01169974
dine out	01169974
dine	01170114;01170315
picnic	01170593
gluttonize	01171347
gluttonise	01171347
fress	01171347
wolf	01171485
wolf down	01171485
slurp	01171608
swill	01171713;01180517
swill down	01171713
suck	01171984;01188961;01541851;01858874;02121653;02680129;02771650
guggle	01172846;02183020;02192368
sip	01172967
guzzle	01173104
lap up	01173263
hit the bottle	01173463
booze	01173463
claret	01174096
pub-crawl	01174238
bar hop	01174238
tipple	01174411
bib	01174411
tope	01174572
break bread	01174842
partake	01174998;02300169;02742535
fare	01175266;02623620
pitch in	01175354
dig in	01175354;01533912
tuck in	01175505
tuck away	01175505
nosh	01175702
snack	01175702
peck at	01175953
garbage down	01176396
gobble up	01176396
shovel in	01176396;02294934
bolt down	01176396;01204994
nibble	01176591;01449039;01449348
browse	01177039;01317993;01578996;02331351
graze	01177039;01243078;01578996;01579309;01611412
chomp	01177270
champ	01177270;01177429
wassail	01177764;02497032
drain the cup	01178234
drink up	01178234
regale	01178529
wine	01178864;01193373
board	01179194;01179415;02021901;02662859
live in	01179611
live out	01179802;02625100
sleep out	01179802
forage	01179996;02274739
raven	01180154;01199186;01206120;01216472
fodder	01180398
slop	01180517;01544989;01582337;01925584
undernourish	01181573
malnourish	01181573
overfeed	01181827
force-feed	01182037
serve up	01182648
dish out	01182648;02299397
dish up	01182648
plank	01182998;01338841;01503211
cater	01183141;01185006
pander	01183272;01184590
pimp	01183272
procure	01183272;02243552
power	01183856
feast	01184449;01188514;01188741
gratify	01184590;01820398
indulge	01184590;01194178;02516942;02576182
spree	01184856
underlay	01185721;01499931;01978930
satisfy	01185870;01820398;02677669
fulfill	01185870;01644397;02677669
fulfil	01185870;01644397;02677669
horse	01186591
remount	01186728;01346054;01927583
reseed	01187681;01504214
lunch	01187837;01188008
brunch	01188137
breakfast	01188273;01188408
banquet	01188514;01188741
junket	01188514;01188741;01847306
breastfeed	01188961
suckle	01188961;01189918
wet-nurse	01188961
lactate	01188961
give suck	01188961
dry-nurse	01189377
wean	01189491;01828195
ablactate	01189491
bottlefeed	01189804
starve	01190070;01190273;01190481;01190677;01191018
famish	01190070;01190273;01190677
hunger	01190677;01191018;02126423
be full	01190875
thirst	01191018;02126525
lust	01191018
need	01191258;01191646;02634015
diet	01191757;01192545
fast	01191960;01192137
inebriate	01192810;01193027;01816291
hit it up	01192810
delight	01193481;01819595;01821281
enjoy	01193481;01195043;01824240;01832678;02115276
revel	01193481;02497032
have a ball	01193765
have a good time	01193765
wallow	01193936;01194507;01827320;01870016;02045267
live it up	01194045
surfeit	01194371;02338221
sow one's oats	01194712
sow one's wild oats	01194712
dunk	01194845;01579924;01600583
afford	01195161;02344167;02363033;02750326
run low	01195306
run short	01195306
gorge	01195632
ingurgitate	01195632
overindulge	01195632
glut	01195632;02361703
englut	01195632
engorge	01195632
overgorge	01195632
overeat	01195632
gormandize	01195632
gormandise	01195632
gourmandize	01195632
binge	01195632
pig out	01195632
satiate	01195632;01196254
scarf out	01195632
sate	01196254
replete	01196254
cloy	01196465;02338221
content	01196771;01820811
host	01196951
wine and dine	01197194;01197310
fatten	01197471
fat	01197471
plump out	01197471;02021402
fatten out	01197471
fatten up	01197471
sample	01197832
try out	01197832;01722394;02537291;02538552
degust	01198208
fritter	01198337
frivol away	01198337
dissipate	01198337;02032840;02034269;02620865
fritter away	01198337
fool away	01198337
abstain	01198570;02468849
refrain	01198570;02731589
desist	01198570
teetotal	01198897
devour	01199186;01199565;01568141;01824736
guttle	01199186
smack	01199846;01417570;01434512;02198941;02199169
metabolize	01200388
metabolise	01200388
predigest	01200508
sop up	01200618;01541851
suck in	01200618;01284745;02771650
smoke	01200739;02773880
chain-smoke	01201090
mainline	01202003
skin pop	01202299
take a hit	01202393
fire up	01202519;01764964
free-base	01202706
do drugs	01203078
trip	01203572;01647199;01846997;01904401;01904753
trip out	01203572
chew	01203727
masticate	01203727;01238231
manducate	01203727
chaw	01204212
munch	01204331
quaff	01204688
swig	01204688;01418239
toss off	01204994;01704514
belt down	01204994
pour down	01204994
drink down	01204994
nourish	01205348;01206811
feed on	01205854
feed upon	01205854
prey	01206120;01206335
allay	01206641;01819152
nutrify	01206811
aliment	01206811
gutter	01207297;01312785;02089126;02775035
sup	01208079
toe	01209664;01404959;01406792;01519497;01910518
trap	01209769;01483400;01609852;02501834
violate	01210308;01568253;02572443;02573434;02573980;02674312
spread over	01210571
strew	01211516;01380788
grass over	01211645
thumb	01212517;01960814;02157453
palpate	01212916
palm	01213301
paw	01213662;01214019
grope	01213827;01317398;02536602
dandle	01214145;01869712
lay hands on	01214588
mouse	01214679;01915881
guide	01214794;01935739;02003830;02163857;02444597
prehend	01215136
snatch	01215710;01442364;01473673
nab	01215837;01217701;01603680
wrest	01216562
gather in	01217350
collar	01217701;01218258;01218415
cop	01217701;02327226
capture	01217985;01482779;01690521;01810472;02277394;02309221
cling	01218895;01223449;01779986
clasp	01219086;01224892;01551072;01551358
take hold	01219234;02445635
scaffold	01220181
pleat	01220344;01389955
plicate	01220344
chock	01220960;01345022
underpin	01221482;02669418
prop up	01221568
prop	01221568
shore up	01221568
shore	01221568;01985450;02716855
truss	01221961;01289516;01290400
jack up	01222108
tread	01222431;01430540;01597585;01933420;02095677;02314493
cling to	01222867
hold close	01222867
hold tight	01222867
slat	01223092;02341680
stopper	01223200
stopple	01223200
cleave	01223449;01559354;01561463
cohere	01223449;02759301;02759517
conglutinate	01224106;01603112
agglutinate	01224248;01224580
haemagglutinate	01224406
hemagglutinate	01224406
unclasp	01225049
quirk	01225394
flip over	01225522
twine	01225746;01520294;01520680;01525056
untwist	01226072
crimp	01226397;01459835
crape	01226397;01602726
frizz	01226397
kink up	01226397
grip	01226565;01577123;01825070
twiddle	01226775;02052840
fiddle with	01226775
wield	01226979;02209346
manage	01226979;02441196;02447914;02528530;02528887;02533097;02593624
treadle	01228025;01933641
goose	01228431;01233625;01459708
caress	01228779
fondle	01228779
pet	01229164;01428543
canoodle	01229345
dig into	01229439
poke into	01229439;01231317
interpenetrate	01229799;01231635
permeate	01229799;01231635;01460583
perforate	01230239;01445398
foray	01231199;02349564
creep in	01231430
pervade	01231635
spiritize	01232195
spiritise	01232195
jab	01232540;01232914;01233119
prod	01232540;01233274;01233816
stab	01232540;01232914;01234216
poke	01232540;01232805;01417280;01426874;02173563
egg on	01233274
poke at	01233816
knife	01234216
poniard	01234442
bayonet	01234544
maul	01234662;01234836
laminate	01234951;01367834;01394192;01628703
lapidate	01235118;01326182
rub down	01235302;01256577
knead	01235302;01237919
dab	01235591;01235758
pat	01235591;01246225
swab	01235758;01246742
swob	01235758;01246742
daub	01235951;01315909;01363602
blood	01236206
thatch	01236402
roof	01236557
shingle	01236787
mulch	01236943
turf	01237064
carpet	01237484;01237637;02755395
board up	01237788
butt	01238333;01469607;01501352
bunt	01238333;01410951
headbutt	01238573
impinge on	01238728
run into	01238728;01242872;02026953;02736201
collide with	01238728
spang	01239505
bang	01239505;01244955;01245396;01429048;02104454;02192139
rear-end	01239652
broadside	01239795
thud	01240768;02189056;02189243
bottom out	01241064;02011912
strike hard	01241204
shoulder	01241471;01241618;01241923
elbow	01242058;01877935
bump	01242183;01530296;01899376;02253273;02404473
push down	01242426
pull down	01242426;01665698
bump into	01242872
jar against	01242872
butt against	01242872;01469607
knock against	01242872
rake	01243078;01309513;01309680;02103947;02156708;02694369
prick	01243499;01443420;01448026;01764789;01987020;02127763;02127889
spur	01243817;01243943;01244054;01822802;02560355
rocket	01244317;01947945
slam	01244955;01245253;01245396;01901878
lam into	01245101
tear into	01245101
lace into	01245101
pitch into	01245101
lay into	01245101
flap down	01245253
shutter	01245560
beak	01246038
dust	01246915;01254780;01378910;01615564
dredge	01247080;01247256;01264337
vacuum	01247417
vacuum-clean	01247417
hoover	01247417
hygienize	01247616
hygienise	01247616
bream	01247793
steam clean	01247889
simonize	01248054
simonise	01248054
smooth	01248201;01255535;02318078
shine	01248201;01833689;02165960;02167378;02618011;02662054;02739209;02769241;02769698;02771882
sleek	01248550
buff	01248659;01420232
burnish	01248659
furbish	01248659
edge	01249407;01469607;02076429;02366599
strop	01249523
whet	01249638;02122017
cock	01249990;01888861;01920627
squeak by	01250248;02594620
squeak through	01250248
percuss	01250587
postpose	01250769
prepose	01250969
scissor	01251514
skive	01251610
fillet	01251858;01682852
filet	01251858;01682852
plane	01252054;01310049;01946577
rub	01252288;01253472;02124339
pumice	01252807
puree	01253038
rosin	01253240
sponge off	01253359
fray	01253472;01371869
scratch	01253472;01311803;01324555;01387406;01552202;02124339;02483178
worry	01253673;01562255;01769760;01770600;01771015;02684248
holystone	01254079
abrade	01254215;01256577
bedaub	01254392
besmear	01254392
smudge	01254492
smutch	01254492
resmudge	01254694
slime	01255294
muddy up	01255439
roughen	01256185
corrade	01256577
abrase	01256577
rub off	01256577
slice up	01257041
amputate	01257256
slough off	01257476;02227628
resect	01257621
abscise	01257786;01257919
pink	01258072;02183310;02189819
jag	01258188
serrate	01258371
carve	01258531;01258721;01259164
swage	01258938
chip at	01259164
julienne	01259613
hash	01259963
chop down	01260071
undercut	01260185;01405771;01556947;01557100;02356463
chop up	01260655
fell	01260866;01333919;02076993
strike down	01260866;01328616;02482757
poleax	01261206
poleaxe	01261206
lumber	01261392;01929501
chip	01261569;01262022;01262255;01262855;01601061
